model_name,case_id,repeat_id,dataset,prediction,confidence,ground_truth,n_judge_opinions
openrouter/meta-llama/llama-3.1-8b-instruct,91,3,nlsy97,YES,80.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,92,1,nlsy97,NO,60.0,True,6
openrouter/meta-llama/llama-3.1-8b-instruct,92,2,nlsy97,YES,75.0,True,6
openrouter/meta-llama/llama-3.1-8b-instruct,92,3,nlsy97,NO,75.0,True,6
openrouter/meta-llama/llama-3.1-8b-instruct,93,1,nlsy97,NO,85.0,True,6
openrouter/meta-llama/llama-3.1-8b-instruct,93,2,nlsy97,NO,80.0,True,6
openrouter/meta-llama/llama-3.1-8b-instruct,93,3,nlsy97,NO,70.0,True,6
openrouter/meta-llama/llama-3.1-8b-instruct,94,1,nlsy97,NO,60.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,94,2,nlsy97,NO,75.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,94,3,nlsy97,YES,75.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,95,1,nlsy97,YES,72.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,95,2,nlsy97,NO,80.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,95,3,nlsy97,YES,80.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,96,1,nlsy97,NO,60.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,96,2,nlsy97,YES,65.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,96,3,nlsy97,YES,80.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,97,1,nlsy97,YES,85.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,97,2,nlsy97,YES,70.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,97,3,nlsy97,YES,75.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,98,1,nlsy97,YES,70.0,True,6
openrouter/meta-llama/llama-3.1-8b-instruct,98,2,nlsy97,YES,70.0,True,6
openrouter/meta-llama/llama-3.1-8b-instruct,98,3,nlsy97,NO,75.0,True,6
openrouter/meta-llama/llama-3.1-8b-instruct,99,1,nlsy97,YES,85.0,True,6
openrouter/meta-llama/llama-3.1-8b-instruct,99,2,nlsy97,YES,80.0,True,6
openrouter/meta-llama/llama-3.1-8b-instruct,99,3,nlsy97,YES,80.0,True,6
openrouter/meta-llama/llama-3.1-8b-instruct,9,1,nlsy97,YES,85.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,9,2,nlsy97,YES,80.0,False,6
openrouter/meta-llama/llama-3.1-8b-instruct,9,3,nlsy97,YES,80.0,False,6
openrouter/microsoft/phi-4,0,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,0,2,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,0,3,nlsy97,YES,80.0,True,6
openrouter/microsoft/phi-4,10,1,nlsy97,NO,65.0,False,6
openrouter/microsoft/phi-4,10,2,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,10,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,11,1,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,11,2,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,11,3,nlsy97,NO,65.0,False,6
openrouter/microsoft/phi-4,12,1,nlsy97,YES,65.0,False,6
openrouter/microsoft/phi-4,12,2,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,12,3,nlsy97,YES,85.0,False,6
openrouter/microsoft/phi-4,13,1,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,13,2,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,13,3,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,14,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,14,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,14,3,nlsy97,NO,70.0,True,6
openrouter/microsoft/phi-4,15,1,nlsy97,NO,65.0,False,6
openrouter/microsoft/phi-4,15,2,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,15,3,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,16,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,16,2,nlsy97,YES,85.0,False,6
openrouter/microsoft/phi-4,16,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,17,1,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,17,2,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,17,3,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,18,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,18,2,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,18,3,nlsy97,YES,60.0,False,6
openrouter/microsoft/phi-4,19,1,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,19,2,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,19,3,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,1,1,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,1,2,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,1,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,20,1,nlsy97,NO,65.0,True,6
openrouter/microsoft/phi-4,20,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,20,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,21,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,21,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,21,3,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,22,1,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,22,2,nlsy97,YES,85.0,False,6
openrouter/microsoft/phi-4,22,3,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,23,1,nlsy97,NO,70.0,True,6
openrouter/microsoft/phi-4,23,2,nlsy97,NO,65.0,True,6
openrouter/microsoft/phi-4,23,3,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,24,1,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,24,2,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,24,3,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,25,1,nlsy97,NO,70.0,True,6
openrouter/microsoft/phi-4,25,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,25,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,26,1,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,26,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,26,3,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,27,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,27,2,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,27,3,nlsy97,NO,60.0,False,6
openrouter/microsoft/phi-4,28,1,nlsy97,YES,70.0,True,6
openrouter/microsoft/phi-4,28,2,nlsy97,NO,60.0,True,6
openrouter/microsoft/phi-4,28,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,29,1,nlsy97,NO,78.0,False,6
openrouter/microsoft/phi-4,29,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,29,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,2,1,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,2,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,2,3,nlsy97,YES,65.0,True,6
openrouter/microsoft/phi-4,30,1,nlsy97,YES,70.0,True,6
openrouter/microsoft/phi-4,30,2,nlsy97,NO,65.0,True,6
openrouter/microsoft/phi-4,30,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,31,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,31,2,nlsy97,YES,70.0,True,6
openrouter/microsoft/phi-4,31,3,nlsy97,NO,70.0,True,6
openrouter/microsoft/phi-4,32,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,32,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,32,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,33,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,33,2,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,33,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,34,1,nlsy97,NO,70.0,True,6
openrouter/microsoft/phi-4,34,2,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,34,3,nlsy97,YES,70.0,True,6
openrouter/microsoft/phi-4,35,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,35,2,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,35,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,36,1,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,36,2,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,36,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,37,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,37,2,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,37,3,nlsy97,NO,80.0,False,6
openrouter/microsoft/phi-4,38,1,nlsy97,YES,70.0,True,6
openrouter/microsoft/phi-4,38,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,38,3,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,39,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,39,2,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,39,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,3,1,nlsy97,NO,65.0,False,6
openrouter/microsoft/phi-4,3,2,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,3,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,40,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,40,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,40,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,41,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,41,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,41,3,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,42,1,nlsy97,NO,70.0,True,6
openrouter/microsoft/phi-4,42,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,42,3,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,43,1,nlsy97,NO,70.0,True,6
openrouter/microsoft/phi-4,43,2,nlsy97,YES,70.0,True,6
openrouter/microsoft/phi-4,43,3,nlsy97,NO,85.0,True,6
openrouter/microsoft/phi-4,44,1,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,44,2,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,44,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,45,1,nlsy97,NO,65.0,True,6
openrouter/microsoft/phi-4,45,2,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,45,3,nlsy97,YES,80.0,True,6
openrouter/microsoft/phi-4,46,1,nlsy97,YES,85.0,False,6
openrouter/microsoft/phi-4,46,2,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,46,3,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,47,1,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,47,2,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,47,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,48,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,48,2,nlsy97,YES,65.0,False,6
openrouter/microsoft/phi-4,48,3,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,49,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,49,2,nlsy97,NO,70.0,True,6
openrouter/microsoft/phi-4,49,3,nlsy97,YES,70.0,True,6
openrouter/microsoft/phi-4,4,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,4,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,4,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,50,1,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,50,2,nlsy97,YES,70.0,True,6
openrouter/microsoft/phi-4,50,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,51,1,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,51,2,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,51,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,52,1,nlsy97,NO,85.0,True,6
openrouter/microsoft/phi-4,52,2,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,52,3,nlsy97,NO,85.0,True,6
openrouter/microsoft/phi-4,53,1,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,53,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,53,3,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,54,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,54,2,nlsy97,NO,70.0,True,6
openrouter/microsoft/phi-4,54,3,nlsy97,YES,70.0,True,6
openrouter/microsoft/phi-4,55,1,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,55,2,nlsy97,YES,80.0,False,6
openrouter/microsoft/phi-4,55,3,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,56,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,56,2,nlsy97,NO,65.0,False,6
openrouter/microsoft/phi-4,56,3,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,57,1,nlsy97,YES,70.0,True,6
openrouter/microsoft/phi-4,57,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,57,3,nlsy97,YES,85.0,True,6
openrouter/microsoft/phi-4,58,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,58,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,58,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,59,1,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,59,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,59,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,5,1,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,5,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,5,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,60,1,nlsy97,NO,80.0,False,6
openrouter/microsoft/phi-4,60,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,60,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,61,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,61,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,61,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,62,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,62,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,62,3,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,63,1,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,63,2,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,63,3,nlsy97,YES,85.0,False,6
openrouter/microsoft/phi-4,64,1,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,64,2,nlsy97,NO,65.0,False,6
openrouter/microsoft/phi-4,64,3,nlsy97,NO,80.0,False,6
openrouter/microsoft/phi-4,65,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,65,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,65,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,66,1,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,66,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,66,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,67,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,67,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,67,3,nlsy97,NO,65.0,False,6
openrouter/microsoft/phi-4,68,1,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,68,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,68,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,69,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,69,2,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,69,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,6,1,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,6,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,6,3,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,70,1,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,70,2,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,70,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,71,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,71,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,71,3,nlsy97,YES,85.0,False,6
openrouter/microsoft/phi-4,72,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,72,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,72,3,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,73,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,73,2,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,73,3,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,74,1,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,74,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,74,3,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,75,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,75,2,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,75,3,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,76,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,76,2,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,76,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,77,1,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,77,2,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,77,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,78,1,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,78,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,78,3,nlsy97,NO,65.0,False,6
openrouter/microsoft/phi-4,79,1,nlsy97,NO,65.0,False,6
openrouter/microsoft/phi-4,79,2,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,79,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,7,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,7,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,7,3,nlsy97,YES,70.0,True,6
openrouter/microsoft/phi-4,80,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,80,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,80,3,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,81,1,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,81,2,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,81,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,82,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,82,2,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,82,3,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,83,1,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,83,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,83,3,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,84,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,84,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,84,3,nlsy97,NO,85.0,True,6
openrouter/microsoft/phi-4,85,1,nlsy97,YES,85.0,False,6
openrouter/microsoft/phi-4,85,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,85,3,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,86,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,86,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,86,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,87,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,87,2,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,87,3,nlsy97,YES,85.0,False,6
openrouter/microsoft/phi-4,88,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,88,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,88,3,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,89,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,89,2,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,89,3,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,8,1,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,8,2,nlsy97,YES,85.0,False,6
openrouter/microsoft/phi-4,8,3,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,90,1,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,90,2,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,90,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,91,1,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,91,2,nlsy97,YES,85.0,False,6
openrouter/microsoft/phi-4,91,3,nlsy97,YES,85.0,False,6
openrouter/microsoft/phi-4,92,1,nlsy97,YES,75.0,True,6
openrouter/microsoft/phi-4,92,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,92,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,93,1,nlsy97,YES,65.0,True,6
openrouter/microsoft/phi-4,93,2,nlsy97,NO,70.0,True,6
openrouter/microsoft/phi-4,93,3,nlsy97,NO,70.0,True,6
openrouter/microsoft/phi-4,94,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,94,2,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,94,3,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,95,1,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,95,2,nlsy97,NO,85.0,False,6
openrouter/microsoft/phi-4,95,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,96,1,nlsy97,NO,65.0,False,6
openrouter/microsoft/phi-4,96,2,nlsy97,NO,70.0,False,6
openrouter/microsoft/phi-4,96,3,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,97,1,nlsy97,YES,85.0,False,6
openrouter/microsoft/phi-4,97,2,nlsy97,YES,70.0,False,6
openrouter/microsoft/phi-4,97,3,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,98,1,nlsy97,YES,70.0,True,6
openrouter/microsoft/phi-4,98,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,98,3,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,99,1,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,99,2,nlsy97,NO,75.0,True,6
openrouter/microsoft/phi-4,99,3,nlsy97,NO,70.0,True,6
openrouter/microsoft/phi-4,9,1,nlsy97,NO,75.0,False,6
openrouter/microsoft/phi-4,9,2,nlsy97,YES,75.0,False,6
openrouter/microsoft/phi-4,9,3,nlsy97,YES,85.0,False,6
openrouter/qwen/qwen-2.5-7b-instruct,0,1,nlsy97,NO,75.0,True,6
openrouter/qwen/qwen-2.5-7b-instruct,0,2,nlsy97,YES,65.0,True,6
openrouter/qwen/qwen-2.5-7b-instruct,0,3,nlsy97,YES,70.0,True,6
openrouter/qwen/qwen-2.5-7b-instruct,10,1,nlsy97,NO,75.0,False,6
openrouter/qwen/qwen-2.5-7b-instruct,10,2,nlsy97,NO,65.0,False,6
openrouter/qwen/qwen-2.5-7b-instruct,10,3,nlsy97,NO,65.0,False,6
openrouter/qwen/qwen-2.5-7b-instruct,11,1,nlsy97,NO,60.0,False,6
